name,diameter,petitjean,petitjeanSC,radius,VDistEq,VDistMa,weinerPath,weinerPol,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,a_aro,a_count,a_IC,a_ICM,a_nH,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_rotN,b_rotR,b_single,b_triple,chi0v,chi0v_C,chi1v,chi1v_C,chiral,chiral_u,nmol,reactive,rings,Weight,a_heavy,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,a_nS,b_heavy,chi0,chi0_C,chi1,chi1_C,FCharge,VAdjEq,VAdjMa,zagreb,balabanJ,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,PC+,PC-,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,RPC+,RPC-,lip_acc,lip_don,lip_druglike,lip_violation,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,logS,apol,bpol,mr,a_acc,a_acid,a_base,a_don,a_hyd,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,density,vdw_area,vdw_vol,logP(o/w)
606,6,0.5,1,3,2.3280098,6.6127062,150,14,-2.849905,-0.39304575,0.47566912,2.8058784,-2.7935016,-0.35697845,0.45881146,2.8816931,-2.6035671,-0.30663452,0.5626536,3.0515347,-0.80042118,-0.29148778,0.023896843,2.6978319,-0.88221258,-0.24002981,-0.0083653405,2.7782316,-0.53771973,-0.17385587,0.1087319,2.9109459,0,31,33.922241,1.0942659,20,1,0.090909094,0,31,0,1,0.090909094,31,0,7.8779349,7.4307213,4.7899094,4.5317106,3,0,1,0,1,156.269,11,0,0,10,0,0,0,0,1,0,0,11,8.4307213,7.4307213,5.1090608,4.5317106,0,0.68403846,4.4594316,52,2.4371593,0.7956183,-0.7956183,0.26367962,0.49206418,76.776947,9.1703148,0,0,10.324173,0,0,17.402626,64.944344,0,0,0,0,7.7675405,0.90293413,0.4834834,0.041674495,0.097065866,0.51651663,0.055391368,168.29424,90.11451,7.7675405,18.091713,96.271439,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,186.38596,0,0,0,186.38596,0,0,0,1,1,1,0,6,1,1,3,0,9.090909,3.5999999,2.2145329,9.090909,3.5999999,2.2145329,2.9752066,-2.60657,31.73786,21.86414,4.745141,1,0,0,1,10,0,0,0,0,150.73497,0,13.566921,2.4395001,25.385227,0,6.4686494,0,13.232388,0,0,0,56.605217,99.978043,4.7349801,0,25.385227,13.232388,6.4686494,0,56.605217,0,99.978043,20.23,0.61811846,186.38596,252.814,3.0910001
3250,10,0.5,1,5,3.1106856,8.0296125,642,25,-2.5057874,-0.55248439,0.49258471,2.4567733,-2.6551702,-0.51116931,0.61906558,2.476325,-2.226547,-0.3389622,0.6853264,2.7364519,-0.84121305,-0.42323756,0.047845993,2.4678416,-1.1615953,-0.32066256,0.11259518,2.6008401,-0.50608873,-0.20549025,0.15485536,2.7705481,10,35,49.434677,1.4124194,17,4,0.21052632,11,36,1,5,0.2631579,24,0,10.694812,9.378315,6.0056543,4.5856042,0,0,1,0,2,243.306,18,0,0,15,0,0,0,1,2,0,0,19,12.957819,10.543606,8.7027082,6.1017551,0,0.52150291,5.2479277,88,1.8505982,1.3337473,-1.3337473,0.16335557,0.26681218,86.795364,46.846992,0,8.6190128,12.949531,0,0,39.836739,49.019615,0,0,0,13.566921,2.6406472,0.88797575,0.40366533,0.06227098,0.11202428,0.59633464,0.049753297,231.11772,105.06393,16.207567,29.157099,155.21089,12.949531,0,0,0,0,0,0,1,0,0,0,1,0,260.27481,0,0,0,260.27481,0,0,0,3,1,1,0,11,1,2,4,0,14.409972,6.9632001,3.9958377,10.428243,4.9343472,2.7877014,2.8586981,-3.5281,40.43948,22.118519,7.2948031,2,0,0,1,14,16.070677,0,0,5.6825762,211.10999,12.949531,21.753254,2.5269699,29.010639,5.2587838,23.862217,18.439579,3.185575,54.252274,0,111.00504,0,38.569443,7.2887702,23.862217,10.999887,18.01075,8.4290028,5.1459289,124.72751,23.698362,68.709885,38.330002,0.69286287,260.27481,351.1604,2.632
603,6,0.5,1,3,2.3280098,6.6127062,150,14,-2.849905,-0.39304575,0.47566912,2.8058784,-2.7935016,-0.35697845,0.45881146,2.8816931,-2.6035671,-0.30663452,0.5626536,3.0515347,-0.80042118,-0.29148778,0.023896843,2.6978319,-0.88221258,-0.24002981,-0.0083653405,2.7782316,-0.53771973,-0.17385587,0.1087319,2.9109459,0,31,33.922241,1.0942659,20,1,0.090909094,0,31,0,1,0.090909094,31,0,7.8779349,7.4307213,4.7899094,4.5317106,3,0,1,0,1,156.269,11,0,0,10,0,0,0,0,1,0,0,11,8.4307213,7.4307213,5.1090608,4.5317106,0,0.68403846,4.4594316,52,2.4371593,0.7956183,-0.7956183,0.26367962,0.49206418,76.776947,9.1703148,0,0,10.324173,0,0,17.402626,64.944344,0,0,0,0,7.7675405,0.90293413,0.4834834,0.041674495,0.097065866,0.51651663,0.055391368,168.29424,90.11451,7.7675405,18.091713,96.271439,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,186.38596,0,0,0,186.38596,0,0,0,1,1,1,0,6,1,1,3,0,9.090909,3.5999999,2.2145329,9.090909,3.5999999,2.2145329,2.9752066,-2.60657,31.73786,21.86414,4.745141,1,0,0,1,10,0,0,0,0,150.73497,0,13.566921,2.4395001,25.385227,0,6.4686494,0,13.232388,0,0,0,56.605217,99.978043,4.7349801,0,25.385227,13.232388,6.4686494,0,56.605217,0,99.978043,20.23,0.61811846,186.38596,252.814,3.0910001
604,6,0.5,1,3,2.3280098,6.6127062,150,14,-2.849905,-0.39304575,0.47566912,2.8058784,-2.7935016,-0.35697845,0.45881146,2.8816931,-2.6035671,-0.30663452,0.5626536,3.0515347,-0.80042118,-0.29148778,0.023896843,2.6978319,-0.88221258,-0.24002981,-0.0083653405,2.7782316,-0.53771973,-0.17385587,0.1087319,2.9109459,0,31,33.922241,1.0942659,20,1,0.090909094,0,31,0,1,0.090909094,31,0,7.8779349,7.4307213,4.7899094,4.5317106,3,0,1,0,1,156.269,11,0,0,10,0,0,0,0,1,0,0,11,8.4307213,7.4307213,5.1090608,4.5317106,0,0.68403846,4.4594316,52,2.4371593,0.7956183,-0.7956183,0.26367962,0.49206418,76.776947,9.1703148,0,0,10.324173,0,0,17.402626,64.944344,0,0,0,0,7.7675405,0.90293413,0.4834834,0.041674495,0.097065866,0.51651663,0.055391368,168.29424,90.11451,7.7675405,18.091713,96.271439,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,186.38596,0,0,0,186.38596,0,0,0,1,1,1,0,6,1,1,3,0,9.090909,3.5999999,2.2145329,9.090909,3.5999999,2.2145329,2.9752066,-2.60657,31.73786,21.86414,4.745141,1,0,0,1,10,0,0,0,0,150.73497,0,13.566921,2.4395001,25.385227,0,6.4686494,0,13.232388,0,0,0,56.605217,99.978043,4.7349801,0,25.385227,13.232388,6.4686494,0,56.605217,0,99.978043,20.23,0.61811846,186.38596,252.814,3.0910001
126,13,0.46153846,0.85714287,7,3.4683945,8.8810244,1504,31,-2.587096,-0.65653819,0.6861515,2.4995596,-2.6936259,-0.51959205,0.80681479,2.3956046,-2.3172832,-0.49966034,0.8543027,2.7526369,-0.8583529,-0.39647725,0.070410192,2.4272368,-0.95887887,-0.28056878,0.16393816,2.5175138,-0.51747847,-0.21420476,0.19312561,2.7169681,12,45,70.184097,1.5596467,21,7,0.28,12,46,2,7,0.28,32,0,13.81557,11.687716,7.627501,5.309401,0,0,1,0,2,328.38699,24,0,0,19,0,1,0,2,2,0,0,25,17.363596,13.372033,11.558551,7.432653,0,0.42571631,5.643856,114,1.7989861,1.7506404,-1.7506404,0.12413359,0.20554313,49.523952,74.594444,15.720397,0,10.324173,0,0,109.96043,61.274521,10.885262,0,17.810995,0,7.7675405,0.89967436,0.58038831,0.071476027,0.10032564,0.41961169,0.028849615,321.95901,207.69876,25.578535,35.902706,150.16296,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,357.86172,0,0,0,357.86172,0,0,0,4,1,1,0,14,1,2,7,0,20.313601,10.871094,7.4243975,15.135915,7.9884801,5.4013481,5.0380397,-4.0219798,51.803654,28.056347,9.4489641,3,0,0,1,19,10.885262,0,0,0,302.04694,12.601911,24.452183,3.527,25.385227,5.8810616,20.339783,39.365837,6.37115,85.194237,0,158.78867,17.643185,20.203541,9.4583797,11.218763,62.869514,9.1210184,11.614578,0,158.78867,59.76577,65.794373,45.060001,0.7177906,357.86172,457.49692,4.474
1329,7,0.42857143,0.75,4,2.6053088,6.8477259,206,14,-2.5417521,-0.60760009,0.66995484,2.4879818,-2.6717396,-0.5982179,0.70461386,2.5091259,-2.2731957,-0.48119453,0.80056262,2.7455156,-0.84672499,-0.38106063,0.12294642,2.2688434,-1.1524684,-0.34570155,0.14662813,2.3608508,-0.51225704,-0.23410192,0.18862808,2.5306075,6,25,37.461365,1.4984546,13,3,0.25,6,25,0,3,0.25,19,0,6.9882855,5.5938582,3.8536496,2.5182905,1,1,1,0,1,167.20799,12,0,0,9,0,0,0,1,2,0,0,12,8.9746914,6.2675848,5.736382,3.3745749,0,0.65002245,4.5849624,54,2.3161678,1.2662522,-1.2662522,0.17161939,0.30476928,34.519257,34.69038,8.6190128,0,20.648346,0,0,49.957035,24.509808,0,0,0,0,15.671971,0.8074376,0.47789639,0.083089389,0.19256242,0.52210361,0.10947303,152.29549,90.138817,15.671971,36.320316,98.47699,20.648346,0,0,0,0,0,0,1,0,0,0,1,0,188.61581,0,0,0,188.61581,0,0,0,3,3,1,0,6,1,1,3,0,10.083333,4.8888888,3.1141868,8.1382713,3.8612704,2.417886,2.6186721,-0.56089002,27.212309,14.871691,4.7624087,3,0,0,3,9,0,0,0,0,136.55852,0,32.816418,0.74049997,68.781204,0,0,18.439579,3.185575,32.897186,0,70.572739,6.4686494,5.2434282,4.7104301,0,50.770454,18.01075,14.897653,0,70.572739,18.439579,32.897186,52.490002,0.71004581,188.61581,235.48903,0.84299999
540,9,0.44444445,0.80000001,5,2.9029338,8.2332516,666,29,-2.8882565,-0.42196965,0.43891165,2.8368025,-2.8653493,-0.25219807,0.54129553,2.9059484,-2.6245706,-0.20217025,0.61403406,3.1000469,-0.86000216,-0.3576664,-0.048475984,2.8871276,-0.95604146,-0.2345264,0.04764973,2.9652066,-0.58233452,-0.10906976,0.10349238,3.1335404,6,45,55.435089,1.2318908,26,5,0.25,6,46,0,5,0.25,40,0,13.373635,11.792529,7.7579188,6.0383463,1,1,1,0,2,279.85498,19,0,0,17,1,0,0,1,0,0,0,20,14.043606,12.466255,8.9540319,6.8886476,0,0.5023343,5.321928,98,2.1088128,0.99252254,-0.99252254,0.06369146,0.30686095,101.5042,17.061544,0,0,0,0,0,99.299667,100.28842,0,0,0,0,0,1,0.62733203,0,0,0.37266797,0,318.15384,199.58809,0,0,118.56574,0,0,0,0,0,0,0,1,0,0,0,1,0,318.15384,0,0,0,318.15384,0,0,0,1,0,1,0,10,1,2,5,1,15.39,6.1854935,3.1911356,14.587584,5.844707,3.0080004,4.4873762,-4.4282298,50.536617,30.823381,8.3470612,1,0,0,0,18,0,0,0,0,298.30209,0,0,4.7379999,0,3.1243138,3.9819686,0,7.5963712,65.794373,3.5006065,70.572739,75.473625,105.80067,8.3910999,0,3.1243138,4.4107962,10.66815,0,146.04636,0,171.59505,3.24,0.67022526,318.15384,417.55365,5.1849999
5051,9,0.44444445,0.80000001,5,2.9204698,8.0492563,587,26,-2.2273197,-0.50568432,0.56464326,2.364784,-2.2110372,-0.41180548,0.64649981,2.4779401,-1.9643972,-0.34581402,0.72022414,2.7189827,-0.86229253,-0.37490317,0.042618327,2.43859,-0.99919432,-0.25045538,0.13094623,2.560143,-0.48405433,-0.17794548,0.1755567,2.7569754,11,32,46.093674,1.4404273,14,1,0.050000001,11,34,2,1,0.050000001,21,0,10.37235,8.9641018,5.9361749,4.7320509,0,0,1,0,3,238.28999,18,0,0,15,0,0,0,2,1,0,0,20,12.698306,10.284093,8.6478672,6.4375238,0,0.53921634,5.321928,98,1.6534102,1.3083951,-1.3083951,0.1964501,0.27391171,47.899509,27.800856,0,17.238026,0,12.949531,0,76.468605,36.764713,0,0,0,13.566921,0.27378201,0.88500166,0.54547113,0.059411861,0.11499833,0.45452884,0.055586465,206.17171,127.07402,13.840703,26.790234,105.88792,12.949531,0,0,0,0,0,0,1,0,0,0,1,0,232.96194,0,0,0,232.96194,0,0,0,3,2,1,0,16,1,3,1,0,13.005,5.1747918,2.5246549,8.6520796,3.3513818,1.6026509,1.6109123,-3.06268,38.737103,17.582897,7.1193304,1,0,0,2,14,13.566921,0,0,11.365152,180.39214,12.949531,24.932074,3.1242399,0,23.269535,40.647747,0,11.884645,0,0,91.401497,17.643185,69.408775,7.32094,23.862217,0,16.78553,11.884645,23.953074,88.215919,22.901968,66.652031,44.889999,0.70711643,232.96194,336.98834,2.727
112,10,0.5,1,5,3.0642488,8.7875357,1082,41,-2.7496161,-0.57970124,0.58808225,2.6454761,-2.8712702,-0.42251986,0.74109864,2.5414233,-2.4587166,-0.40003151,0.72504354,2.928694,-0.86647874,-0.41408849,0.021357246,2.7442412,-0.96657789,-0.28216815,0.14142823,2.7970314,-0.51373065,-0.18448555,0.16047113,3.0317595,12,43,61.425312,1.4284956,20,1,0.03846154,12,46,1,1,0.03846154,33,0,13.296591,11.576985,8.0944185,5.522491,0,0,1,0,4,309.388,23,0,0,19,0,1,0,3,0,0,0,26,15.811191,12.949383,11.20351,7.2659864,0,0.46357921,5.7004399,126,1.543957,1.4636383,-1.4636383,0.094117813,0.24115157,102.06763,53.618797,20.211409,0,0,0,0,52.165577,61.274521,0,0,17.591211,0,0,0.94268638,0.42691061,0.057313591,0.057313591,0.57308936,0,289.33792,131.03131,17.591211,17.591211,175.89783,0,0,0,0,0,0,0,1,0,0,0,1,0,306.92914,0,0,0,306.92914,0,0,0,3,0,1,0,23,1,4,3,0,16.467455,7.0869246,3.52,12.263816,5.2015233,2.5550838,2.7735012,-3.8427899,50.632858,28.347139,8.975522,2,0,0,0,19,5.6825762,0,0,0,275.8201,11.190562,5.6825762,3.0555699,0,8.5765476,9.1210184,73.758316,9.5567245,68.551125,0,123.50229,0,17.716862,9.0915003,0,37.99427,9.1210184,9.5567245,2.7567475,142.3707,76.086235,32.897186,18.84,0.71049225,306.92914,435.45584,3.302
3190,13,0.46153846,0.85714287,7,3.4677095,9.5524988,2387,49,-2.748678,-0.64061832,0.66303396,2.6758814,-2.8028274,-0.4782593,0.8411231,2.7256129,-2.4862952,-0.38120437,0.92445529,2.933744,-0.86569691,-0.38880271,0.04016427,2.6950052,-1.1769707,-0.26170623,0.2310812,2.7735775,-0.52419531,-0.17941672,0.28822684,2.9880195,17,51,88.947533,1.7440692,21,4,0.12121212,17,54,1,5,0.15151516,36,0,20.130125,13.076985,11.642033,7.059401,0,0,1,0,4,555.24701,30,0,0,22,2,0,1,4,1,0,0,33,21.250347,14.681434,14.435561,9.0100031,0,0.37824166,6.044394,160,1.4881589,1.8257849,-1.8257849,0.15694821,0.15498631,93.811584,47.77655,0,15.318564,0,12.949531,0,144.41484,92.375015,0,9.4210396,0,17.442276,0,0.92989355,0.60818326,0.040235057,0.070106454,0.39181674,0.029871397,403.11758,263.65317,17.442276,30.391806,169.85623,12.949531,0,0,0,0,0,0,1,0,0,0,1,0,433.5094,0,0,0,433.5094,0,0,0,5,1,0,2,23,0,4,6,2,23.168043,10.29244,5.3333335,21.346992,9.4556694,4.8895798,6.7283368,-7.38061,67.634651,31.645348,13.094514,3,0,0,1,24,22.987961,0,0,9.4210396,370.84164,12.949531,32.409,5.8898201,17.888229,26.700153,1.6596429,36.879158,29.804539,0,7.0012131,132.20135,56.605217,168.4053,12.93642,23.862217,21.44137,19.547871,12.943536,8.69907,180.10751,42.137939,168.4053,50.16,0.9572916,433.5094,580.01868,5.9429998
5052,15,0.46666667,0.875,8,3.7668824,9.4038725,2590,43,-2.5684788,-0.53479302,0.55776662,2.5254147,-2.6502378,-0.49742866,0.6050868,2.6937118,-2.3036067,-0.36908793,0.69281089,2.8003378,-0.83732063,-0.38678479,0.072413534,2.6970985,-1.1615348,-0.25564575,0.1234379,2.8251076,-0.52217674,-0.20407926,0.17660004,2.9690263,12,59,79.77282,1.3520817,30,8,0.26666668,12,60,2,10,0.33333334,45,1,17.697498,15.894823,10.13793,8.8830395,0,0,1,0,2,390.52698,29,0,0,25,0,0,0,2,2,0,0,30,21.38854,17.681435,13.828607,11.058551,0,0.37091795,5.9068904,140,1.8009611,2.0281155,-2.0281155,0.12936239,0.17714544,98.500046,42.581608,22.508045,8.6190128,10.324173,12.949531,0,63.001495,136.26523,0,17.742489,0,13.566921,7.9044313,0.89689201,0.54954129,0.04947738,0.103108,0.45045874,0.05363062,389.21793,238.48058,21.471352,44.745056,195.48242,23.273705,0,0,0,0,0,0,1,0,0,0,1,0,433.96298,0,0,0,433.96298,0,0,0,4,2,1,1,13,1,2,9,1,25.262222,12.7575,7.8833818,18.551981,9.2577209,5.6705279,5.9223814,-6.4748001,67.807793,35.074211,11.901306,3,0,0,2,23,31.30941,0,0,5.6825762,319.93655,33.249039,50.558907,5.2949538,43.395977,5.2587838,23.862217,66.100677,12.7423,22.05398,8.8215923,123.50229,36.511589,138.54749,11.76475,23.862217,56.444584,18.01075,46.594643,0,161.23911,41.341545,133.30406,73.120003,0.67042053,433.96298,582.5105,5.6209998
2103,19,0.47368422,0.89999998,10,4.0437107,10.981407,9512,77,-2.902535,-0.54855043,0.56111223,2.8517125,-2.9443665,-0.53351599,0.61530745,2.9129362,-2.6450782,-0.3748619,0.69440514,3.1071103,-0.84349316,-0.39911753,0.063834496,3.2362459,-1.3705666,-0.34899345,0.12826544,3.2201207,-0.53235161,-0.21539177,0.1709206,3.4677958,16,99,147.57283,1.4906347,50,12,0.2264151,17,103,4,16,0.3018868,82,0,28.7309,23.678915,17.394417,13.115828,6,6,1,0,5,670.85498,49,0,0,38,0,0,0,6,5,0,0,53,35.130817,25.725039,23.357195,15.531973,0,0.26099879,6.7279205,256,1.2777454,4.466989,-4.466989,0.060662445,0.086967021,152.28938,90.578506,9.8455114,43.095066,49.172764,12.949531,0,117.76663,127.69676,0,0,5.6825762,54.267685,14.829332,0.79813153,0.47221377,0.11026613,0.20186846,0.5277862,0.091602333,541.27185,320.24298,74.779594,136.90189,357.93076,62.122295,0,0,0,0,0,0,1,0,0,0,1,0,678.17377,0,0,0,678.17377,0,0,0,11,5,0,2,28,0,5,15,4,40.190815,18.850134,12,31.014595,14.463289,9.1701326,9.1545525,-7.68398,110.82965,63.11235,18.963694,7,0,0,5,34,59.95026,0,0,34.790218,464.16769,51.798122,108.3074,3.09237,112.31467,40.944977,90.001205,36.879158,38.626129,18.868406,0,198.79213,113.21043,99.978043,18.821381,95.448868,45.295071,62.853844,24.356878,37.614288,326.15387,57.914291,99.978043,166.75,0.71707976,678.17377,935.53748,3.3139999
1328,9,0.44444445,0.80000001,5,2.8763254,8.3869839,735,35,-2.6302409,-0.56339389,0.62134326,2.613095,-2.6984751,-0.45967636,0.72045702,2.6399992,-2.3464746,-0.42646655,0.76836127,2.8967652,-0.8580116,-0.39339638,0.065957755,2.7379198,-0.95459312,-0.27700526,0.14664511,2.8350818,-0.51800489,-0.19249587,0.18043642,3.01247,12,39,53.933197,1.3829025,19,1,0.045454547,12,41,0,1,0.045454547,29,0,11.581763,10.240123,6.9314189,5.4045362,1,1,1,0,3,269.34399,20,0,0,17,0,0,0,1,2,0,0,22,14.112519,11.53517,9.6478672,7.0993195,0,0.49991596,5.4594316,106,1.7781589,1.5092237,-1.5092237,0.14406192,0.23672312,69.038513,29.857702,16.917038,0,20.648346,0,0,63.075428,61.274521,0,0,0,0,15.535081,0.86906505,0.50619411,0.056215923,0.13093492,0.49380592,0.074719004,240.16319,139.88503,15.535081,36.183426,136.46159,20.648346,0,0,0,0,0,0,1,0,0,0,1,0,276.34662,0,0,0,276.34662,0,0,0,3,2,1,0,18,1,3,3,0,14.917356,6.405827,3.2766211,11.588001,4.904861,2.4824655,2.8418767,-2.4202299,45.293068,22.750933,7.9567966,3,0,0,2,17,0,0,0,0,226.71762,0,27.133842,2.7175701,50.770454,3.1243138,0,36.879158,9.5567245,51.765594,4.4107962,123.50229,0,10.486856,7.9257598,0,53.894768,0,24.454376,0,142.3707,36.879158,32.897186,43.700001,0.69590569,276.34662,387.04095,3.05
3251,13,0.46153846,0.85714287,7,3.4677095,9.5524988,2387,49,-2.748678,-0.64200127,0.66189045,2.6758814,-2.8028274,-0.47823054,0.83946329,2.7256131,-2.4862952,-0.38298354,0.8892588,2.9337432,-0.86569649,-0.39189649,0.03408337,2.6953616,-1.1769707,-0.26165488,0.23120743,2.7757652,-0.52419531,-0.17947009,0.28411698,2.9805727,17,51,86.192642,1.6900518,21,4,0.12121212,17,54,1,5,0.15151516,36,0,18.728556,13.076985,10.941248,7.059401,0,0,1,0,4,463.79599,30,0,0,22,3,0,0,4,1,0,0,33,21.250347,14.681434,14.435561,9.0100031,0,0.37824166,6.044394,160,1.4881589,1.8542714,-1.8542714,0.15453707,0.15260531,95.291237,47.77655,0,15.318564,0,12.949531,0,97.42482,121.95696,0,9.4210396,0,17.442276,0,0.92721939,0.58969426,0.041769803,0.072780631,0.41030577,0.031010825,387.18918,246.2451,17.442276,30.391806,171.33589,12.949531,0,0,0,0,0,0,1,0,0,0,1,0,417.58099,0,0,0,417.58099,0,0,0,5,1,1,1,23,0,4,6,2,23.168043,10.29244,5.3333335,20.022257,8.848031,4.5677414,5.9052515,-7.1233802,64.464653,28.475348,12.212756,3,0,0,1,24,22.987961,0,0,9.4210396,354.91321,12.949531,32.409,5.9386201,17.888229,26.700153,0,36.879158,29.804539,0,10.50182,132.20135,56.605217,150.77194,12.16572,23.862217,21.44137,17.888229,16.444141,8.69907,180.10751,42.137939,150.77194,50.16,0.82319582,417.58099,563.40906,5.3449998
685,9,0.44444445,0.80000001,5,2.9409637,7.6899962,454,21,-2.7970567,-0.57100016,0.634875,2.7143631,-2.799751,-0.47199824,0.71901071,2.7685652,-2.5225108,-0.4394449,0.7706452,2.9845383,-0.85685438,-0.35731047,0.07015527,2.6807439,-0.95234239,-0.26685831,0.14506908,2.7635968,-0.5261867,-0.19857475,0.17385216,2.9294004,6,37,47.208141,1.2758957,21,3,0.17647059,6,38,0,3,0.17647059,32,0,10.023819,9.1293917,6.3059359,5.1336455,1,0,1,0,2,219.32799,16,0,0,14,0,0,0,1,1,0,0,17,11.380469,9.8031187,7.7920251,5.9899297,0,0.56510133,5.0874629,78,1.8367391,1.0758096,-1.0758096,0.20199987,0.33446789,81.438499,25.520063,0,0,10.324173,0,0,79.20694,43.257484,0,0,0,0,7.7675405,0.92690653,0.52615851,0.031382136,0.073093489,0.47384149,0.041711353,229.42299,130.23196,7.7675405,18.091713,117.28274,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,247.51469,0,0,0,247.51469,0,0,0,2,1,1,0,12,1,2,5,0,12.456747,6.0743804,3.495199,10.649176,5.1347246,2.9295883,3.4175365,-1.91177,40.544655,24.937347,6.7139144,2,0,0,1,14,0,0,0,0,213.84203,0,13.566921,2.9816,25.385227,3.1243138,0,55.318733,3.185575,0,4.4107962,70.572739,56.605217,38.569443,6.6812801,0,28.509541,0,12.839799,0,127.17796,55.318733,33.326015,23.469999,0.65114874,247.51469,336.8324,3.1159999
679,15,0.46666667,0.875,8,3.6226332,9.4274569,2362,43,-2.5950856,-0.64213258,0.69811422,2.4974816,-2.7039783,-0.53807992,0.80591482,2.5806882,-2.3192675,-0.49986199,0.85431087,2.759382,-0.85876048,-0.3808206,0.079732738,2.7004588,-0.96180791,-0.26386139,0.16445385,2.8553667,-0.5169329,-0.21605732,0.19305076,3.0014338,18,58,74.670013,1.2874141,29,8,0.25806451,18,60,1,8,0.25806451,41,0,17.42955,16.126873,10.04114,8.1140785,0,0,1,0,3,387.52298,29,0,0,26,0,0,0,1,2,0,0,31,20.639618,18.35516,14.079719,11.031171,0,0.3796615,5.9541965,144,1.6139385,1.8441913,-1.8441913,0.11783662,0.19511648,68.642342,95.849121,0,0,10.324173,0,0,115.241,129.04181,0,0,0,0,10.271297,0.95203328,0.59285527,0.023921797,0.047966745,0.40714476,0.024044946,408.77429,254.55411,10.271297,20.595469,174.81564,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,429.36975,0,0,0,429.36975,0,0,0,3,1,1,1,19,1,3,8,1,23.658689,12.142772,7,17.723438,8.9959211,5.1434999,5.4978848,-6.4684901,67.800995,35.599003,12.032758,3,0,0,1,26,2.503756,0,0,0,388.84402,0,16.070677,5.51899,36.385113,3.1243138,0,42.551411,9.5567245,65.794373,0,232.54697,18.868406,43.81287,12.01848,0,39.50943,3.185575,20.043581,3.185575,248.2298,39.365837,99.120392,32.700001,0.6619392,429.36975,585.43591,6.3899999
