Weight,HDon,HAcc,XlogP,TPSA,Polariz,Dipole,LogS,2DACorr_Ident_1,2DACorr_Ident_2,2DACorr_Ident_3,2DACorr_Ident_4,2DACorr_Ident_5,2DACorr_Ident_6,2DACorr_Ident_7,2DACorr_Ident_8,2DACorr_Ident_9,2DACorr_Ident_10,2DACorr_Ident_11,2DACorr_SigChg_1,2DACorr_SigChg_2,2DACorr_SigChg_3,2DACorr_SigChg_4,2DACorr_SigChg_5,2DACorr_SigChg_6,2DACorr_SigChg_7,2DACorr_SigChg_8,2DACorr_SigChg_9,2DACorr_SigChg_10,2DACorr_SigChg_11,2DACorr_PiChg_1,2DACorr_PiChg_2,2DACorr_PiChg_3,2DACorr_PiChg_4,2DACorr_PiChg_5,2DACorr_PiChg_6,2DACorr_PiChg_7,2DACorr_PiChg_8,2DACorr_PiChg_9,2DACorr_PiChg_10,2DACorr_PiChg_11,2DACorr_TotChg_1,2DACorr_TotChg_2,2DACorr_TotChg_3,2DACorr_TotChg_4,2DACorr_TotChg_5,2DACorr_TotChg_6,2DACorr_TotChg_7,2DACorr_TotChg_8,2DACorr_TotChg_9,2DACorr_TotChg_10,2DACorr_TotChg_11,2DACorr_SigEN_1,2DACorr_SigEN_2,2DACorr_SigEN_3,2DACorr_SigEN_4,2DACorr_SigEN_5,2DACorr_SigEN_6,2DACorr_SigEN_7,2DACorr_SigEN_8,2DACorr_SigEN_9,2DACorr_SigEN_10,2DACorr_SigEN_11,2DACorr_PiEN_1,2DACorr_PiEN_2,2DACorr_PiEN_3,2DACorr_PiEN_4,2DACorr_PiEN_5,2DACorr_PiEN_6,2DACorr_PiEN_7,2DACorr_PiEN_8,2DACorr_PiEN_9,2DACorr_PiEN_10,2DACorr_PiEN_11,2DACorr_LpEN_1,2DACorr_LpEN_2,2DACorr_LpEN_3,2DACorr_LpEN_4,2DACorr_LpEN_5,2DACorr_LpEN_6,2DACorr_LpEN_7,2DACorr_LpEN_8,2DACorr_LpEN_9,2DACorr_LpEN_10,2DACorr_LpEN_11,2DACorr_Polariz_1,2DACorr_Polariz_2,2DACorr_Polariz_3,2DACorr_Polariz_4,2DACorr_Polariz_5,2DACorr_Polariz_6,2DACorr_Polariz_7,2DACorr_Polariz_8,2DACorr_Polariz_9,2DACorr_Polariz_10,2DACorr_Polariz_11,CTAB_NAME,Name_of_compounds,@recordNo
318.865,0,2,4.86496,6.48,37.039,2.38705,-5.39704,21,23,32,33,30,28,24,20,14,6,0,0.222321,-0.0443346,0.007918,0.0593508,0.1173,-0.0127283,-0.00950607,0.0680606,0.0763704,0.00389653,0,0.0298715,0.00268287,-0.0136456,-0.0054577,-0.00158188,0.000984234,0.0024039,6.5766e-05,-0.000387311,-2.65547e-17,0,0.173976,-0.0261402,0.0407603,0.0282402,0.0598803,-0.0320238,0.0536266,0.0696386,0.0918184,0.00469906,0,1614.02,1780.26,2494.96,2573.81,2295.58,2118.97,1797.64,1489.18,1024.04,438.1,0,458.594,512.599,724.195,693.723,486.866,387.643,275.749,172.401,59.3639,0,0,84.561,0,0,26.1689,32.8179,29.9235,0,9.05161,8.71518,0,0,2164.23,2580.32,3683.83,3848.91,3226.56,2654.86,1964.79,1393.15,808.507,276.009,0,98,Chlorpromazine,@119
437.523,1,4,4.13495,29.95,45.227,3.22045,-5.30913,30,33,47,49,44,41,39,37,36,30,24,0.695051,-0.271768,-0.0184344,0.309828,-0.0189767,0.0276544,0.123436,0.111444,-0.099059,0.146922,0.167877,0.0281172,0.00368641,-0.0120823,-0.00618685,-0.00369947,0.00116622,0.00256822,0.000489149,4.14473e-16,-7.34864e-16,1.99472e-16,0.648593,-0.258345,-0.0136683,0.310955,-0.0198199,-0.0185991,0.131023,0.098602,-0.102404,0.20461,0.112292,2540.19,2730.46,3947.75,3904.61,3525.74,3320.95,3270.59,3067.48,2934.95,2417.79,1984.69,513.881,481.035,821.999,798.651,599.313,470.444,400.07,276.086,205.923,142.974,63.2337,145.774,0,76.3729,34.5262,7.88576,71.0362,89.8725,17.3176,0,25.4346,24.7172,2574.39,3085.52,4419.5,4679.48,3991.67,3491.33,3031.12,2748.27,2524.42,2053.55,1512.07,100,Fluphenazine,@120
443.627,0,5,3.35904,43.86,50.654,4.17634,-5.43929,30,33,48,52,44,42,41,41,40,34,25,0.419811,-0.165753,0.0641026,0.167879,0.0423961,-0.0475256,0.145923,0.0516357,-0.00679511,0.221641,0.0370643,0.312415,-0.21166,0.0586991,-0.00989792,0.0114927,0.00316146,-0.00296155,-0.0114552,0.00778789,-0.00137417,-2.37903e-15,1.13594,-0.743688,0.26924,0.150703,0.100687,-0.143083,0.203367,0.0065756,-0.10074,0.38559,0.0378093,2525.36,2723.98,4034.63,4256.6,3469.89,3352,3403.79,3358.54,3211.11,2668.9,2017.36,796.689,868.284,1126.37,1171.36,971.185,840.115,708.594,479.776,341.755,171.806,47.0504,263.145,142.275,35.3544,2.79056,0,77.386,57.711,9.42323,23.2311,17.3247,9.29574,3139.62,3765.56,5485.71,5889.46,5075.79,4640.87,4237.2,3892.92,3421.06,2653.11,1795.61,109,Thiothixene,@121
401.493,1,4,4.15977,35.58,43.714,3.89223,-5.16771,29,31,41,42,37,36,35,34,32,26,23,0.504084,-0.299745,0.227514,0.105658,-0.0388611,0.173384,0.0515923,0.0857453,-0.0100108,0.0981637,0.0461277,0.143273,-0.0182882,-0.0527505,-0.000288267,0.00027341,-0.000753731,0.00089729,-0.000466513,-0.00292699,-0.000281983,0.000416969,0.776923,-0.457708,0.27048,0.0528282,-0.0678434,0.246954,0.039395,0.0898891,8.06063e-05,0.040281,0.0499086,2397.55,2462.38,3215.13,3226.04,2745.44,2622.84,2659.25,2659.03,2521.94,2138.7,2074.52,575.595,543.644,609.727,457.353,327.567,345.758,354.295,301.082,233.195,260.467,400.26,89.4209,0,35.2332,7.01023,0,10.5787,0,0,0,16.4252,23.844,1984.67,2267.4,2998.68,3074.08,2700.53,2566.11,2377.94,2211.43,2004.02,1637.45,1355.33,110,Amperozide,@122
395.47,1,5,3.49925,52.65,43.117,4.05949,-4.9476,29,32,45,47,40,36,32,26,23,22,23,0.555187,-0.245488,0.0771914,0.0936795,-0.0133218,0.15708,0.129814,0.109511,-0.0551108,-0.00554022,0.0932396,0.09132,-0.019912,-0.00181467,-0.0161042,-0.0219008,0.0174803,-0.00970488,0.0062963,0.0107431,-0.0251713,0.0103928,0.787332,-0.353496,0.0733609,0.0657226,-0.101511,0.214459,0.149017,0.156149,-0.0274173,-0.114467,0.131762,2459.18,2590.91,3621.84,3781.34,3202.54,2890.79,2606.95,2018.01,1783.4,1874.75,2106.68,666.366,595.383,672.992,563.72,374.049,346.163,237.267,78.5235,82.2641,269.593,441.238,84.9622,0,28.9482,11.91,6.46895,18.7938,19.8197,0,0,23.8785,29.2864,2111.8,2491.96,3519.14,3519.79,2928.22,2548.35,2163.28,1820.62,1658.49,1574.59,1551.53,106,Spiperone,@123
370.577,0,2,5.87597,6.48,44.677,1.45629,-6.57544,25,28,39,42,36,34,34,34,29,17,6,0.233858,-0.0425253,0.0361203,0.0822307,0.14186,-0.0030819,0.00138454,0.0895873,0.111792,0.023482,0.0104293,0.0307121,0.00152425,-0.0135887,-0.00425647,-0.0011637,3.79915e-05,0.002729,-0.000285121,-0.000353281,-1.08247e-16,-4.97791e-17,0.188085,-0.0253153,0.0756627,0.0452458,0.0743024,-0.0295534,0.0684227,0.0908058,0.136712,0.0255031,0.0123795,1811.44,2067.34,2900.29,3099.43,2645.37,2485.37,2448.18,2395.33,1993.25,1138.72,385.501,457.622,512.556,722.305,691.948,486.08,387.072,276.105,172.989,59.2164,0,0,81.7537,0,0,26.1563,31.6911,28.3625,0,9.2817,8.47295,0,0,2691.16,3213.74,4596.61,4895.22,4161.48,3741.27,3393.45,3016.24,2239.78,1160.45,359.263,108,Thioridazine,@124
440.603,0,6,4.50607,56.75,48.779,5.95454,-6.02763,31,35,50,49,44,35,28,26,27,25,22,0.526219,-0.265165,0.163362,-0.0575786,0.0658392,0.218655,-0.128567,0.174439,0.0988064,-0.147978,0.255782,0.222058,-0.0343759,-0.0768785,-0.0354085,0.0339017,0.0017321,7.96885e-16,1.40465e-15,0.0165093,0.0389616,-0.0653307,1.02764,-0.459774,0.172819,-0.319776,0.174466,0.274884,-0.213564,0.317465,0.045571,-0.153732,0.369471,2565.53,2804.03,3989.74,4025.4,3690.81,2706.39,2075.3,1980.34,2107.14,1955.12,1727.89,538.55,486.89,541.505,419.359,238.255,52.1729,43.5597,45.3639,31.5264,87.7365,214.431,115.259,8.39137,40.339,32.9256,10.2412,11.4119,11.1854,10.7645,21.8263,0,32.2602,2453.53,2912.16,4138.4,3842.45,3207.99,2552.33,2123.37,1969.49,1986.75,1893.65,1768.36,1308,tiaspirone,@125
401.499,0,5,1.9913,52.98,42.288,5.63222,-4.05893,28,31,44,45,38,31,30,27,23,20,20,0.533431,-0.304996,0.200814,-0.132568,-0.00815848,0.232282,-0.0167776,0.118038,-0.026954,-0.12833,0.189305,0.305087,-0.0361324,-0.0590481,-0.118036,0.0639939,-0.00123576,-0.00208499,-0.00510062,0.0201754,-0.0411085,0.0555743,1.18219,-0.589676,0.325349,-0.521305,0.187976,0.339545,-0.0937386,0.127909,0.0319429,-0.334971,0.450347,2484.76,2641.1,3744.15,3875.03,3220.06,2445.26,2442.82,2151.06,1875.51,1782.32,1933.19,677.21,646.937,775.676,631.177,311.927,147.409,87.4793,58.2297,158.079,371.243,530.52,117.993,0,62.4986,0,12.4328,22.6497,19.8338,9.09627,0,8.15958,38.634,2109.12,2479.82,3459.07,3362.39,2764,2298.97,2162.63,1980.34,1738.87,1532.49,1450.42,1307,setoperone,@126
386.576,0,3,3.83078,23.55,45.314,3.37132,-5.42979,26,29,41,44,38,36,37,37,32,20,9,0.267566,-0.0486818,0.00874801,0.0972906,0.0917482,0.0327021,0.0116082,0.0694101,0.0441021,0.100184,0.0141456,0.103145,-0.0364157,-0.021371,0.00852935,0.0173047,-0.0145349,-0.0184811,0.0114631,-0.00320255,0.00513551,-2.4937e-16,0.410915,-0.11507,-0.00360598,0.108465,0.0222392,0.00325267,0.0340854,0.088817,0.00473846,0.179958,0.0191336,2030.69,2239.88,3163.7,3359.36,2917.49,2778.39,2860.16,2783.7,2371.95,1508.45,720.973,567.359,601.551,802.632,814.292,608.24,504.841,403.724,290.914,169.129,55.7385,0,155.251,32.055,0,26.1669,51.7449,68.2698,19.0932,9.28518,15.5886,5.70165,0,2777.97,3326.03,4790.75,5108.53,4388.64,3988.76,3695.34,3289.92,2472.94,1363.19,518.17,1309,mesoridazine,@127
373.943,0,3,4.54354,9.72,43.121,1.66266,-5.58957,25,28,39,40,34,32,28,26,25,22,15,0.307185,-0.0649183,-0.00999993,0.146162,0.116701,-0.0169461,-0.0179253,0.149937,0.0400046,-0.0244775,0.0515544,0.0298715,0.00268287,-0.0136456,-0.00545771,-0.00158188,0.000984234,0.0024039,6.57662e-05,-0.000387311,-3.68815e-16,-3.55235e-16,0.25884,-0.0467239,0.0228448,0.115132,0.0604009,-0.0289484,0.050403,0.102451,0.0382788,0.0162514,0.0504965,1888.11,2121.7,2971.83,3039.73,2560.55,2385.64,2087.1,1950.71,1852.31,1616.98,1106.19,461.534,512.599,724.195,696.511,487.132,388.297,276.951,181.8,79.4397,35.1769,47.1519,87.501,0,0,28.9569,33.084,29.9235,0,17.1559,9.01939,0,9.24954,2482.48,2959.51,4208.81,4364.17,3612.17,3101.49,2539.88,2252.22,2044.62,1639.91,1013.72,1304,prochlorperazine,@128
403.969,1,4,3.83789,29.95,45.593,2.975,-5.01523,27,30,41,43,38,35,30,28,27,24,18,0.456147,-0.0970293,-0.036713,0.260206,0.0968292,-0.0469087,0.0945418,0.146142,0.042235,-0.0446123,0.159512,0.0298715,0.00268287,-0.0136456,-0.00545771,-0.00158188,0.000984237,0.00240391,6.57658e-05,-0.000387311,-8.37195e-16,2.49222e-16,0.407803,-0.0788351,-0.00386816,0.229175,0.0405291,-0.0589087,0.162958,0.0993415,0.0455047,0.00575414,0.100169,2056.05,2276.35,3127.85,3264.26,2855.53,2614.2,2238.51,2095.62,1998.91,1779.51,1363.91,472.241,512.599,724.194,702.08,487.132,388.297,282.419,181.961,79.8363,35.9064,63.4071,98.2083,0,0,34.5264,33.0839,29.9233,5.46873,17.3174,9.01934,0,24.7187,2584.69,3075.31,4352.55,4546.34,3806.79,3260.13,2678,2411.62,2240.34,1882.46,1346.55,1305,perphenazine,@129
327.374,2,5,1.88769,62.16,35.29,3.05765,-3.0877,24,27,40,46,40,33,27,21,16,12,8,0.750146,-0.230108,-0.159523,0.355314,0.0557174,0.148787,0.0940353,0.0363996,-0.0129993,-0.00439055,0.191486,0.00790739,0.0012771,-0.00228757,-0.00113612,-0.000754988,0.00177249,0.000742109,-0.00274656,-0.00414292,-0.00049033,0.00252472,0.653397,-0.212557,-0.111573,0.348817,0.0707733,0.139738,0.087539,0.0506943,0.02214,-0.00137682,0.148892,1938.43,2176.43,3159.76,3580.89,3080.6,2551.68,2128.53,1714.38,1378.91,1082.39,734.655,537.371,509.217,669.627,621.346,314.053,281.813,384.797,457.73,409.839,291.35,158.943,75.1532,0,0,36.0295,7.54245,14.6184,7.53795,0,0,18.0195,36.047,1942.22,2376.35,3564.68,3882.97,3197.46,2591.88,2005.36,1463.83,998.095,644.383,354.617,1798,Stepholidine,@130
313.781,1,4,3.40566,36.86,35.317,2.1773,-4.6482,22,25,35,39,35,37,31,20,8,1,0,0.427914,-0.181508,-0.00393695,0.14088,-0.0492397,0.193704,-0.0816326,0.0546957,0.0872543,0.0176831,0,0.0887381,-0.0192593,-0.00567361,-0.0191966,0.0108106,-0.00811236,-0.00206022,-0.000489836,-0.000387718,-3.77036e-17,0,0.548992,-0.2898,0.0941446,0.106146,-0.113594,0.248742,-0.101798,0.0616728,0.0887938,0.0230538,0,1827.67,2083.25,2958.17,3381,2956.36,2990.47,2404.48,1533.8,619.772,69.1132,0,569.443,632.578,906.357,1043.49,787.665,609.471,330.163,201.699,101.519,8.60763,0,75.6263,0,4.87713,12.5085,21.0866,57.6332,0,7.99984,8.46724,0,0,2061.17,2465.79,3525.57,4044.01,3476.42,3269.88,2354.42,1315.83,445.182,52.7075,0,1896,Amoxapine,@131
461.546,1,4,5.60312,35.58,51.853,4.32325,-7.19657,34,38,53,54,49,47,42,40,37,31,28,0.491216,-0.289712,0.242761,0.0162467,0.143288,-0.0633203,0.211549,0.101818,-0.0131274,0.111519,0.0423928,0.188083,0.000286779,-0.0978555,-0.020686,0.0103225,0.0137201,0.00089729,-0.000466513,-0.0012275,-0.00251063,0.00126351,0.757827,-0.34376,0.179545,-0.0884637,0.123833,-0.0219935,0.26383,0.107732,0.00166973,0.102899,-0.0219957,2792.31,3011.01,4167.75,4175.9,3727.78,3528.79,3161.55,3070.94,2830.57,2407.35,2318.09,769.439,789.625,996.417,793.114,522.665,418.484,391.448,318.591,195.977,149.561,291.684,109.492,0,49.6462,0,8.77132,0,12.1859,0,0,16.266,23.844,2772.51,3281.37,4592.35,4597.84,4035.48,3661.95,3203.35,2951.82,2733,2446.53,2326.13,1310,pimozide,@132
275.387,0,1,5.20647,3.24,37.143,1.54129,-5.45613,21,23,31,35,32,29,23,19,14,4,0,0.12849,0.0326805,0.0348183,0.0648386,0.0589549,0.0455268,0.0637397,0.111287,0.0416429,0.0021211,0,0.00831001,0.000525089,-0.000763537,-0.000179001,-0.0034959,-0.00033941,2.6697e-05,7.10541e-05,-3.47831e-16,-6.86551e-17,0,0.142994,0.0282393,0.0240395,0.089228,0.0707622,0.0422267,0.05793,0.0957702,0.0381974,0.00196493,0,1453.53,1614.55,2181.11,2464.23,2216.28,1993.19,1571.05,1292.98,925.512,260.863,0,505.249,570.459,789.91,917.686,718.105,487.454,257.958,150.73,18.3235,0,0,2.64135,0,0,0,0,0,0,0,0,0,0,2216.43,2616.99,3650.19,4239.76,3474.06,2795.37,1879.68,1318.41,794.311,189.519,0,1350,Cyclobenzaprine,@133
477.57,0,4,4.57629,35.91,52.175,4.80218,-6.73263,34,38,54,56,52,50,48,43,35,28,29,0.476177,-0.269157,0.208429,-0.0917035,0.0307822,0.217733,-0.0226605,0.111468,-0.012454,0.0543878,-0.00400105,0.329044,-0.0074323,-0.14169,-0.089509,0.0744847,-0.000816539,0.000317606,0.00184367,-0.0032499,0.000441807,0.0103028,1.04625,-0.432726,0.183617,-0.414699,0.236755,0.308982,-0.0875446,0.127065,-0.0116787,0.0526098,-0.00700293,2916.86,3166.86,4477.83,4585.25,4102.58,3740.36,3767.64,3507.59,2892.82,2350.67,2536.77,917.16,985.664,1341.84,1182.25,774.46,495.923,473.681,418.731,429.509,529.082,797.015,147.381,0,77.1803,0,13.4204,17.9665,0,9.89057,0,16.3299,23.8845,2988.96,3555.66,5035.95,5197.32,4707.03,4320.21,3859.68,3317.89,2801.06,2524.16,2629.8,127,Ritanserin,@134
312.797,2,4,3.1664,39.66,36.52,4.7717,-4.74243,22,25,35,39,35,36,30,20,9,2,0,0.367682,-0.130819,0.0259576,0.114873,0.0840892,0.0758905,0.00275913,0.100747,0.0169224,0.048878,0,0.11336,-0.0169034,-0.0112038,-0.0313497,0.0115233,-0.0088305,-0.000349163,0.000479246,-4.59434e-05,-2.25108e-17,0,0.481007,-0.249331,0.147289,-0.00259061,0.0932392,0.14003,-0.0246368,0.0975903,0.0286945,0.0523517,0,1759.66,2002.15,2832.52,3218.16,2839.42,2780.03,2255.13,1521.72,716.957,162.667,0,531.149,593.558,833.862,937.79,735.382,558.319,350.858,195.917,92.9048,17.9615,0,70.0568,0,4.72992,11.68,24.805,25.8936,22.3129,7.09759,0,8.46257,0,2216.77,2656.32,3800.81,4358.13,3688.38,3394.45,2452.86,1419.21,538.896,106.329,0,125,N-desmethylclozappine,@135
395.427,1,6,2.54087,69.72,41.912,6.74204,-4.6024,29,32,45,48,40,34,32,28,24,22,22,0.648896,-0.393798,0.250585,-0.116145,-0.0529455,0.273892,0.0418161,0.068833,0.10037,-0.177317,0.143177,0.253369,-0.0104258,-0.0954047,-0.0753993,0.0668458,-0.0175016,0.00520135,0.010175,-0.00738957,-0.0414893,0.0529236,1.20876,-0.571921,0.274726,-0.571504,0.147746,0.380859,0.0396149,0.149124,0.109128,-0.471013,0.389588,2682.68,2790.61,3916.67,4309.42,3655.53,2919.15,2730.09,2297.79,1996.62,2009.99,2198.64,781.6,763.943,986.127,958.092,642.785,345.32,131.28,69.7415,178.518,413.202,639.228,114.319,0,69.5079,9.18663,21.987,24.2771,19.8338,0,22.2426,8.19175,42.3579,2094.56,2459.13,3405.87,3460.65,2764.51,2386.46,2203.31,1985.6,1748.28,1599.87,1527.05,609,Ketanserin,@136
328.796,0,5,3.116,40.96,36.443,5.10154,-4.49144,23,26,37,41,36,37,32,23,14,5,2,0.484747,-0.249432,0.0674274,-0.00369174,0.149549,0.042924,-0.0905873,0.166748,-0.0237424,0.0461556,0.00136288,0.121037,-0.0411809,0.0161039,-0.0471184,0.0233785,-0.00717365,-0.00366455,-0.00161013,0.000746503,2.34014e-16,-6.35791e-17,0.725053,-0.46293,0.272634,-0.243915,0.273952,0.076795,-0.158838,0.216731,-0.0381227,0.0488065,0.001448,1972.35,2242.52,3213.63,3652.51,3157.07,3092.96,2582.07,1844.87,1122.16,379.564,153.931,613.331,676.211,963.788,1113.42,849.864,622.684,379.552,227.557,98.2599,18.9184,0,81.2069,0,14.1777,13.1187,37.6774,30.2599,22.3446,21.1243,0,8.91037,0,2084.15,2490.73,3573.37,4069.68,3461.71,3257.6,2505.58,1612.17,844.224,280.262,91.2331,123,Fumarate,@137
407.497,0,3,4.8406,9.72,42.755,1.90148,-5.88558,28,31,45,46,40,38,37,35,34,28,21,0.54609,-0.239655,0.00827978,0.195787,0.000896534,0.0576182,0.0109693,0.115241,-0.101274,0.167158,0.0601939,0.0281172,0.00368641,-0.0120823,-0.00618686,-0.00369947,0.00116622,0.00256822,0.00048915,4.72727e-16,-5.4257e-16,-3.54587e-16,0.499632,-0.226232,0.0130459,0.196913,5.32942e-05,0.0113622,0.0184689,0.101714,-0.109619,0.215162,0.062378,2372.25,2575.81,3791.72,3680.08,3230.75,3092.38,3119.18,2922.57,2788.35,2255.27,1727.09,503.174,481.035,821.999,793.081,599.313,470.444,394.601,275.925,205.526,142.239,46.9854,135.066,0,76.3729,28.9566,7.88576,71.0362,84.4038,17.1561,0,25.4346,9.25165,2472.2,2969.75,4275.79,4497.37,3797.16,3332.86,2893.26,2589.42,2329.73,1812.56,1178.91,124,Trifluoperazine,@138
361.52,1,2,4.85154,23.47,43.615,0.985831,-5.27778,27,31,49,58,51,48,40,30,19,14,8,0.275936,-0.0207707,0.0404951,0.0739509,0.176736,0.160016,0.0677901,0.0574295,0.0569089,0.0602672,0.0426198,9.27654e-05,-5.08917e-05,3.50141e-05,-2.43585e-05,-6.05346e-06,2.87878e-06,-3.41415e-06,4.4213e-07,-1.05685e-17,-1.24615e-17,4.67653e-18,0.275815,-0.0213901,0.0414327,0.0767021,0.17365,0.163385,0.065072,0.058449,0.0554625,0.0603324,0.0425924,1821.75,2114.31,3323.33,3921.83,3458.57,3275.82,2677.66,1987.53,1250.67,908.271,514.168,390.221,376.319,416.915,373.882,344.912,411.125,266.267,131.179,37.1772,36.9596,18.5432,13.8908,0,0,0,5.68991,0,0,0,0,0,0,2708.33,3363.17,5213.77,6109.67,5295.79,4723.46,3592.06,2554.9,1524.23,1021.98,496.585,1302,Butaclamol,@139
315.861,0,1,5.20424,3.24,37.205,0.911998,-5.70494,21,23,32,33,30,28,24,20,14,6,0,0.152463,-0.0100119,0.0233715,0.0538739,0.0125069,0.0417246,0.0079356,0.0702568,0.0764666,0.00389559,0,0.00173912,0.000332595,-0.000742389,-0.000783375,-3.3332e-05,0.00026047,0.000266655,-0.000213929,4.37462e-05,-1.0897e-16,0,0.146183,-0.00789087,0.0266223,0.0514441,0.0167843,0.046095,0.00380651,0.0714895,0.0711589,0.00364946,0,1582.87,1735.82,2422.71,2501.53,2245.98,2084.92,1777.43,1482.49,1023.32,438.084,0,512.452,569.248,826.744,871.469,676.998,494.639,290.132,174.706,61.6744,0,0,62.8008,0,0,0,0,30.0523,0,9.10177,8.72122,0,0,2225.88,2656.95,3794.27,3963.17,3316.86,2723.27,2008.08,1416.33,818.656,278.728,0,1303,chlorprothixene,@140
314.489,1,2,4.00726,19.03,38.691,2.46848,-4.63015,22,25,36,39,38,32,27,19,11,4,0,0.255274,-0.0205125,0.0383439,0.0852925,0.0696075,0.130947,0.0376178,0.0333964,0.0854847,0.00856183,0,0.0691738,0.00597031,-0.0355083,-0.00110387,-0.0039451,9.73986e-16,4.71455e-16,-8.21392e-16,-2.86622e-16,2.22384e-16,0,0.172347,0.00292507,0.0559827,0.124074,0.0926197,0.0714382,0.0641583,0.0501114,0.0421434,0.00674934,0,1508.36,1735.9,2502.79,2669.13,2571.61,2153.27,1832.5,1290.1,754.815,269.281,0,268.236,261.451,335.552,250.761,140.282,51.4599,63.1726,79.4909,71.5517,0,0,37.8637,0,0,0,8.58444,5.16094,0,0,15.4543,0,0,2263.77,2761.03,4127,4341.85,3913.87,3062.46,2328.61,1434.44,722.857,247.243,0,631,Pergolide,@141
434.519,1,3,4.47423,26.71,45.393,2.80515,-5.44176,30,33,47,49,44,41,39,37,36,30,24,0.625579,-0.23722,-0.00985904,0.279478,0.0293845,-0.103787,0.230757,0.0396205,-0.0741643,0.208341,0.0648017,0.00200539,7.576e-05,-0.000197974,-0.000563613,-5.13851e-05,-0.000518087,0.000332747,-8.01449e-05,-6.32927e-17,3.19517e-17,-2.7258e-17,0.621402,-0.244216,0.00737718,0.258938,0.0463133,-0.0943997,0.218779,0.0353881,-0.0631735,0.197784,0.070969,2509.08,2686.11,3875.35,3828.54,3459.62,3266.77,3225.52,3037.02,2916.83,2402.39,1969.16,567.954,537.783,921.314,987.682,778.128,563.491,501.646,289.994,205.398,167.16,65.9444,124.04,0,76.3727,8.36028,0,0,90.2638,9.42146,0,25.4585,9.48678,2637.56,3164.51,4534.67,4801.92,4094.71,3576.09,3096.85,2799.84,2562.3,2079.31,1529.56,1301,flupenthixol,@142
